name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories
Kabobs House,4.0,36,33.9614226771107,-84.1425185967306,30096,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Boucherie charcuterie', alias=u'meats')]"
Taqueria El Don,4.5,27,34.0876007,-84.5771561,30102,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Mason Tavern,4.0,77,33.7929699,-84.30519,30033,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Flip Burger Boutique,4.0,1342,33.798407,-84.415857,30318,1442026661,"[Category(name=u'Burger', alias=u'burgers')]"
Hog & Ale SmokeHouse,4.5,16,33.9696939443897,-84.2183261364698,30092,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Georgia Grille,4.0,88,33.8167528063059,-84.3899325281382,30309,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Pier 213 Seafood,4.0,94,33.951079,-84.55134,30064,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]"
Fire Stone Wood Fired Pizza & Grill,3.5,134,34.098678421623,-84.519282658211,30188,1460091070,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Come-N-Get It,3.5,54,33.977451,-84.555938,30060,1460073017,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Grec', alias=u'greek')]"
Southern Art,3.5,240,33.8456535,-84.3683289,30326,1460091519,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Portico Global Cuisine,4.5,10,33.9276736,-84.3385129,30346,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Bezoria,4.5,187,33.7793106359212,-84.3838573247194,30309,1447906100,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]"
Tassa Caribbean Buffet,4.0,52,34.058444,-84.23413,30022,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Ilmee Restaurant,4.0,104,33.976471827894,-84.546740053957,30062,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]"
Storico Fresco,4.5,16,33.84273,-84.379439,30305,,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
Papa P's,4.0,65,34.1127335,-84.5555632,30189,1460113037,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Irlandais', alias=u'irish'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Mike's Hot Dogs,4.0,96,33.9176102,-84.3792725,30328,,"[Category(name=u'Hot Dog', alias=u'hotdog')]"
Community Q BBQ,4.0,544,33.7925662792117,-84.3053040669398,30033,1442021462,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Grindhouse Killer Burgers,4.0,488,33.8061294250006,-84.3673564378663,30324,1460086495,"[Category(name=u'Burger', alias=u'burgers')]"
Keithsburg Cafe,4.5,40,34.2688827514648,-84.4566802978516,30114,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Vinny's on Windward,3.5,86,34.0886345,-84.2733536,30004,1442264169,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
Tofu Village Korean BBQ,4.0,93,33.9963722229004,-84.5287551879883,30066,1460555900,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
BobbyG's Chicago Eatery,3.5,130,34.0997134,-84.2722777,30004,,"[Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Al-Amin Restaurant,4.0,34,33.901426,-84.276426,30340,,"[Category(name=u'Restaurant Bangladais', alias=u'bangladeshi'), Category(name=u'Supermarch\xe9', alias=u'grocery')]"
Divan,4.0,219,33.8420028686523,-84.3700790405273,30305,1441997781,"[Category(name=u'Bar \xe0 narguil\xe9, bar \xe0 chicha', alias=u'hookah_bars'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian')]"
Souper Jenny,4.0,19,33.867989,-84.33567,30319,,"[Category(name=u'Soupe', alias=u'soup'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Pub Ten,4.5,15,33.9762051572394,-84.2175039089254,30092,,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Porkman's Table,5.0,8,33.795884,-84.400587,30309,,"[Category(name=u'Pub gastronomique', alias=u'gastropubs')]"
Cooks & Soldiers,4.0,215,33.7860713,-84.4108453,30318,1442203552,"[Category(name=u'Restaurant Espagnol', alias=u'spanish'), Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]"
El Bandido Mex Mex Grill,4.5,53,33.7633330863735,-84.3515967635537,30307,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]"
AJ's Home Cooking,4.0,28,34.0683326721191,-84.2949600219727,30009,,"[Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Fast Food', alias=u'hotdogs')]"
Star Provisions,4.0,404,33.7868423461914,-84.4122543334961,30318,,"[Category(name=u'Fromagerie', alias=u'cheese'), Category(name=u'Boucherie charcuterie', alias=u'meats'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Touch,4.5,17,33.7859348008621,-84.4009537249804,30318,1458461017,"[Category(name=u'Restaurant Indien', alias=u'indpak')]"
Grace 1720,3.5,99,33.9807102816153,-84.2180552020851,30092,1460132250,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Hog & Ale Smokehouse,4.0,19,33.9697664833258,-84.2188986502575,30092,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
The Iberian Pig,4.5,829,33.7743797,-84.2959976,30030,1442017525,"[Category(name=u'Restaurant Espagnol', alias=u'spanish'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates')]"
Sakura Japanese Sushi Bar,4.0,49,33.9647407531738,-84.4098205566406,30068,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]"
El Potrillo,4.0,1,34.0263955,-84.3593231,30075,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Ah-Ma's Taiwanese Kitchen,4.0,245,33.7798404,-84.3683395,30308,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]"
Two Urban Licks,4.0,1385,33.7677347660065,-84.3601103872061,30306,1441967351,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Sandy Springs Diner,3.5,66,33.9904213,-84.3521118,30350,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Diner Am\xe9ricain', alias=u'diners')]"
The Lawrence,4.0,249,33.7791016,-84.3824954,30309,1442100538,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]"
Le Petit Marché,4.5,510,33.7516694486414,-84.3225971593804,30317,,"[Category(name=u'Sp\xe9cialit\xe9s culinaires', alias=u'gourmet'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Paces & Vine,3.5,121,33.8650988743631,-84.4664315800947,30339,1442229284,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee')]"
The Big Ketch Saltwater Grill - Buckhead,3.5,216,33.844712,-84.379519,30305,1450081534,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Horseradish Grill,3.5,171,33.8727953,-84.3961816,30342,1442285695,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Dessert', alias=u'desserts')]"
Portofino,4.0,82,33.8418960571289,-84.3815155029297,30305,1460399657,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
Xengo Fusion Kitchen & Sushi,3.5,39,34.025792,-84.4224799,30062,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Tasting Maine,4.5,7,33.88536,-84.26459,30340,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Royal Oak Pub,4.0,59,33.9321147691052,-84.3486546725035,30338,1442285676,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Fish & Chips', alias=u'fishnchips'), Category(name=u'Restaurant Britannique', alias=u'british')]"
Wrecking Bar Brewpub,4.0,429,33.762272,-84.349724,30307,1442090045,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Brasseur', alias=u'breweries')]"
The Magnolia Thomas Restaurant,3.5,73,34.100553,-84.515984,30188,1449914854,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Gunshow,4.5,491,33.74072,-84.35786,30316,1453699381,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Barkers Red Hots,4.0,124,33.9046516266893,-84.4656801223755,30067,1460530855,"[Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Goldberg's Bagel Company & Deli,4.0,82,33.9752464294434,-84.413818359375,30068,1442073535,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches')]"
BoccaLupo,4.5,227,33.7547495778871,-84.3628013134003,30307,1442116112,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Pig-N-Chik BBQ,3.5,125,33.887927,-84.313785,30341,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Hae Woon Dae BBQ,3.5,168,33.9087861,-84.2655288,30340,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
BeetleCat,4.0,73,33.7626247,-84.3582753,30307,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar', alias=u'bars')]"
Dagwood's Pizza,4.0,59,33.9676696,-84.2602571,30092,1460308029,"[Category(name=u'Pizza', alias=u'pizza')]"
Banh Mi Cafe,4.0,161,33.960679,-84.132146,30096,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]"
Koko's Diner Japanese Restaurant,4.0,27,34.026375,-84.251724,30022,,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]"
Xela Pan Cafe,5.0,8,33.8965302,-84.2824326,30340,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]"
Persepolis Persian Cuisine,4.0,142,33.9306983947754,-84.3790969848633,30328,1442285662,"[Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian')]"
Sean's Harvest Market,4.5,41,33.788671,-84.368159,30306,,"[Category(name=u'Bar \xe0 jus de fruits & smoothies', alias=u'juicebars'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Johnboy's Home Cooking,4.0,39,34.02687,-84.52783,30066,1460551997,"[Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Cafe Caribe,4.0,40,34.082379,-84.161654,30024,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Sushi Yoko,3.5,144,33.93081,-84.2634099,30071,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]"
Shandiz House of Kabob,4.0,52,33.9763603,-84.2181091,30092,1455378184,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Restaurant Grec', alias=u'greek')]"
Kimball House,4.5,246,33.7716407775879,-84.2922821044922,30030,1442172254,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
C'est Si Bon,4.5,21,33.9656528,-84.1340472,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Salle de concert', alias=u'musicvenues')]"
Burger 21,4.0,45,34.0562664377536,-84.1749385765688,30097,,"[Category(name=u'Burger', alias=u'burgers')]"
Old South Barbecue,4.0,112,33.894214630127,-84.5357513427734,30080,1460308000,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Tasty China,3.5,289,33.938606262207,-84.506233215332,30067,1441996711,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Varuni Napoli,4.0,236,33.7965075,-84.3687998,30324,1460203001,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]"
Bub-Ba-Q,3.5,115,34.084980009139,-84.521263918226,30188,1460022361,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Ruth's Chris Steak House,4.0,39,34.0650826,-84.2921295,30009,1442207817,"[Category(name=u'Restaurant Grill', alias=u'steak')]"
The Pinewood,4.0,229,33.7754745,-84.2994919,30030,1442102656,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Kochi Maru,3.5,57,33.9087861,-84.2655288,30340,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]"
Fellini's Pizza Buckhead,4.0,192,33.831573011169,-84.3847949423041,30305,1442374531,"[Category(name=u'Pizza', alias=u'pizza')]"
Eat Me Speak Me,4.5,14,33.7649749,-84.3332728,30307,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
House of Chan,4.0,118,33.8916682451963,-84.4769507646561,30080,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Nuevo Laredo Cantina,4.0,634,33.8094340325727,-84.4367971831875,30318,1442285611,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Venkmans,4.5,81,33.7666899,-84.36338,30312,1448702099,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Salle de concert', alias=u'musicvenues')]"
Cafe Agora Midtown,4.5,132,33.7808638542225,-84.3843740962804,30309,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]"
Fox Bros. Bar-B-Q,4.0,1905,33.7612031047487,-84.3477916717529,30307,1441987995,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Campus Café,4.0,28,34.0195583509562,-84.1902981521694,30097,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks')]"
Northern China Eatery,3.5,120,33.89258,-84.28385,30340,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Baby Tommy's Taste of New York,4.0,86,33.9403266906738,-84.5141677856445,30060,1459093150,"[Category(name=u'Pizza', alias=u'pizza')]"
Tin Lizzy's Cantina Buckhead,3.5,281,33.8541015885888,-84.381980533072,30305,1441994589,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]"
Lobster House Sushi & Hibachi,3.5,148,34.0504302978516,-84.286750793457,30022,1455288789,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Buffet', alias=u'buffets')]"
Shake Shack,3.5,398,33.8377650451961,-84.3807818766296,30305,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Glace & Yaourt glac\xe9', alias=u'icecream'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Wings 101 Lavista,4.5,29,33.84539,-84.249346,30084,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Izumi Asian Bistro,4.0,134,34.1084499682448,-84.552399423835,30189,1460577700,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Casanova Mexican Restaurant,4.5,48,33.9078182590972,-84.6008017659187,30064,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Never Enough Thyme,4.0,49,34.0925299,-84.20328,30005,1442374338,"[Category(name=u'Traiteur', alias=u'catering'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Bread & Butterfly,4.5,46,33.7623032666451,-84.3578751012683,30307,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]"
Tabla,4.0,185,33.784198,-84.384994,30309,1442201407,"[Category(name=u'Restaurant Indien', alias=u'indpak')]"
Saigon Cafe,4.0,130,34.089184,-84.483229,30188,1442028832,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese'), Category(name=u'Tha\xef', alias=u'thai')]"
Ocean Market Downtown,4.5,32,33.7678527832031,-84.3848724365234,30308,1442203494,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Cr\xeaperie', alias=u'creperies'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Davinci's Pizzeria,4.0,119,33.8834381103516,-84.5009231567383,30080,1455340051,"[Category(name=u'Pizza', alias=u'pizza')]"
Marietta Pizza Company,3.5,199,33.9521222,-84.550431,30064,1460307965,"[Category(name=u'Pizza', alias=u'pizza')]"
R Thomas Deluxe Grill,4.0,626,33.8042609,-84.393731,30309,1460507616,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Uncle C's Rib Joint,4.5,12,34.08778,-84.57965,30102,1455169803,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Mediterranean Grill & Pizza,4.0,30,34.031732,-84.580243,30144,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]"
Cigar City Club,4.5,25,33.8914909362793,-84.3816528320312,30342,,"[Category(name=u'Tabac', alias=u'tobaccoshops'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Bar Lounge', alias=u'lounges')]"
Acapulco Mexican Taqueria,4.5,43,33.813513,-84.468863,30318,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Pho King,3.5,129,33.8145314548803,-84.391232393682,30309,1450084668,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]"
Stationside,4.5,20,33.7816272430472,-84.4156076386571,30318,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sans gluten', alias=u'gluten_free'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]"
Le Fat,4.0,150,33.7779007,-84.4085388,30318,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]"
Blazin Cajun,3.5,59,33.9423614119877,-84.1592018678784,30096,1455613537,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]"
