name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
Chicken Salad Chick,4.0,48,33.98084,-84.43273,30062,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
Li's Asian Cusine,4.0,34,33.9473724365234,-84.6225433349609,30064,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Marietta,GA
Stem Wine Bar,4.5,24,33.9807625,-84.4256516,30068,1442199749,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]",Marietta,GA
Peace Love and Pizza,4.0,28,33.9753268470548,-84.478629565176,30062,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Toyin,4.5,11,33.90195,-84.56748,30060,1455352992,"[Category(name=u'Restaurant Africain', alias=u'african')]",Marietta,GA
Koji Japanese Steakhouse,3.5,48,33.9689407348633,-84.4912261962891,30062,1460457669,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Grill', alias=u'steak')]",Marietta,GA
Sabor Do Brasil,4.0,54,33.923696,-84.4701,30067,,"[Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Marietta,GA
Oyama Hibachi Sushi,3.5,31,33.95325,-84.581273,30064,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Three Colors Asian Kitchen,3.5,35,33.9483184814453,-84.4925079345703,30068,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Tha\xef', alias=u'thai')]",Marietta,GA
Biscuits and More,3.5,65,34.025806427002,-84.422477722168,30062,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Marietta,GA
La Madeleine,4.0,26,33.9808388,-84.4327316,30062,1442038016,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]",Marietta,GA
Kish Restaurant & Bar,3.5,22,33.9536018,-84.5494003,30060,1460228570,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Marietta,GA
Sam's BBQ1,4.0,99,33.9657656103373,-84.407139569521,30068,1442016211,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Marietta,GA
Saporito's Pizza,4.0,46,33.9699211120605,-84.4891967773438,30062,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Dogfather's Hot Dogs & Brats,4.0,56,34.0173416137695,-84.5557098388672,30066,,"[Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Fast Food', alias=u'hotdogs')]",Marietta,GA
Sakura Japanese Sushi Bar,4.0,49,33.9647407531738,-84.4098205566406,30068,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Marietta,GA
La Strada Restaurant,3.5,27,34.02055,-84.4274,30062,1442264260,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Daily Grind,4.5,35,33.9676980935962,-84.6672493053384,30064,1442037904,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
Okinawa Hibachi and Sushi,3.5,38,33.9533457606958,-84.6607196331024,30064,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Marietta,GA
Don Pedro Mexican Restaurant,4.0,19,33.9442902,-84.5356522,30060,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Frankies,3.5,30,33.979308,-84.4615415,30062,,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Laredos Mexican Bar & Grill,3.5,45,33.993843,-84.50914,30066,1442038050,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Marietta,GA
Viva Mexico Mexican Restaurant,4.0,43,33.9254875183105,-84.5720748901367,30064,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Vatica Indian Vegetarian Cuisine,4.0,191,33.9159088134766,-84.4691467285156,30067,,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant Indien', alias=u'indpak')]",Marietta,GA
The Rib Ranch,3.5,57,34.0012321472168,-84.5249481201172,30066,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Marietta,GA
Aspens Signature Steaks,4.0,84,34.0364227294922,-84.466682434082,30066,1460307969,"[Category(name=u'Restaurant Grill', alias=u'steak')]",Marietta,GA
Xengo Fusion Kitchen & Sushi,3.5,39,34.025792,-84.4224799,30062,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Marietta,GA
Mazzy's Sports Bar & Grill,3.5,75,33.9715956019039,-84.488390602732,30062,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Salle de billard', alias=u'poolhalls')]",Marietta,GA
Highlands Bar & Grill East Cobb,4.0,11,34.0209886240422,-84.4268695637584,30062,1460232353,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Bay Breeze Seafood Restaurant,3.5,41,34.0107607526598,-84.5270368022909,30066,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Marietta,GA
Padella Restaurant,3.5,19,33.9181740746873,-84.4680134560168,30067,1442103832,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Jerseys Sports Bar & Grille,3.0,43,34.0118122481847,-84.4922974560258,30066,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Marietta,GA
Otter's Chicken,3.5,28,33.952716498556995,-84.65875152606999,30064,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
Spice It Up Cafe,4.0,21,33.9447746276855,-84.5357208251953,30060,1459499871,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Marietta,GA
Atlantic Buffet,3.0,68,33.9455414,-84.5179214,30060,,"[Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
J Christopher's,3.5,52,33.9212659533444,-84.4664204120636,30067,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Marietta,GA
Chicago Delights,3.5,15,33.9504127,-84.5116423,30068,,"[Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
El Huarache Veloz Mexican Taqueria,4.5,9,33.9512698660972,-84.5178732037076,30062,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Bamboo China Bistro,3.5,54,33.985390030314,-84.421969211882,30062,,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]",Marietta,GA
Jasmine Cafe,4.0,12,34.018696,-84.528341,30066,,"[Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Bar \xe0 narguil\xe9, bar \xe0 chicha', alias=u'hookah_bars')]",Marietta,GA
Rio de Janeiro,3.5,16,33.921482392174,-84.4682078922945,30067,,"[Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Buffet', alias=u'buffets')]",Marietta,GA
Loco Willy's,3.0,42,33.95283,-84.5769,30064,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Marietta,GA
Bandido Wing House,4.0,8,33.902553849308,-84.5435659351679,30060,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Marietta,GA
Paradise Grille,3.0,42,34.03812,-84.462799,30066,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Delkwood Grill,3.0,25,33.9234323054552,-84.4722582399845,30067,1442374389,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Salade', alias=u'salad')]",Marietta,GA
Buffalo Wild Wings,3.0,62,34.0138397,-84.5531311,30066,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Marietta,GA
Soul Food Train,3.5,16,33.938607,-84.50623,30067,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Marietta,GA
Frankie's Italian,3.5,65,34.0265579223633,-84.52880859375,30066,1460307970,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Del Taco,4.0,16,33.985339437338,-84.426059310455,30062,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Hemingway's Bar & Grill,2.5,129,33.9526787,-84.5504608,30060,1460307951,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
George's Deli,4.0,16,33.904328,-84.466526,30067,1455456757,"[Category(name=u'Deli', alias=u'delis'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
M & J Home Cooking,3.5,15,33.9037437438965,-84.6065139770508,30064,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Buffet', alias=u'buffets')]",Marietta,GA
Benzino's Crab Trap,3.0,31,33.9238748699427,-84.4709157943726,30067,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Dessert', alias=u'desserts')]",Marietta,GA
Cheeky Taqueria,3.0,81,33.9882202148438,-84.4222793579102,30062,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Los Bravos Mexican Restaurant,3.5,84,33.9182052693724,-84.4681597244131,30067,1442374387,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
El Ranchero,4.0,38,33.9383583068848,-84.5148620605469,30060,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Johnny's New York Style Pizza & Subs,4.0,20,34.023231,-84.527394,30066,,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Shillings On the Square,2.5,67,33.9535369873047,-84.5500640869141,30060,1442264253,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
Aurelio's Pizza,4.0,81,33.9793282,-84.4230499,30068,1442089509,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Junior's Cheeseburgers & Authentic Mexican Food,3.5,12,33.8814659118652,-84.6196746826172,30064,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Hong Kong Star Chinese Cuisine,3.5,47,33.9659652709961,-84.415168762207,30068,1460199777,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Marietta,GA
Melody Lane,3.5,26,34.046421,-84.52845,30066,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
3 Amigos,3.5,38,33.9522591,-84.5810928,30064,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Lahore Grill,3.5,65,33.906956,-84.489052,30060,1460543757,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Pakistanais', alias=u'pakistani'), Category(name=u'Buffet', alias=u'buffets')]",Marietta,GA
Rio Balsas Taqueria,5.0,32,34.0684558386559,-84.2992600797873,30009,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Alpharetta,GA
Nattys Jamaican & Soul Food,3.5,21,33.936124,-84.555944,30064,1442264263,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Marietta,GA
Wings & Burger Haven,3.0,39,34.0177727,-84.49189,30066,1460067474,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",Marietta,GA
Night Owl Pizza,2.5,39,33.9384689,-84.5119171,30067,,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Musashi Japanese House,3.0,18,33.9081688631836,-84.6020436286926,30064,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Marietta,GA
Tassa Caribbean Resturant,5.0,3,33.94737,-84.50098,30067,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Marietta,GA
Capozzi's,3.5,31,34.0351104736328,-84.4661712646484,30066,1442285507,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Taqueria La Adelita Mexican Grill INC,5.0,3,33.9342842102051,-84.502571105957,30067,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Porch Light Latin Kitchen,5.0,86,33.8852863569565,-84.5158989884861,30080,,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Smyrna,GA
Angel's Burritos On the Square,4.0,9,33.9521561,-84.5486603,30060,,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]",Marietta,GA
El Taco Mexican Bar and Grill,4.0,24,33.9750215423389,-84.4786304712879,30062,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Windy City Grill,3.5,11,34.0482788085938,-84.5285110473633,30066,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
Jamaican Jerk Restaurant,3.5,31,33.92846,-84.49299,30067,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Marietta,GA
Mexico Lindo Restaurant,3.0,19,33.8656959533691,-84.5924987792969,30008,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Judy's Country Kitchen,3.5,32,34.0179138183594,-84.4926834106445,30066,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Buffet', alias=u'buffets')]",Marietta,GA
Cracker Barrel Old Country Store,3.0,59,33.9218788146973,-84.4915313720703,30067,1460399287,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Asahi Steak & Sushi,3.5,36,34.0351104736328,-84.4661712646484,30066,,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]",Marietta,GA
Chopsticks China Bistro,3.5,18,33.9775466918945,-84.4403457641602,30062,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Cajun Crawfish & Seafood,3.0,17,33.8944320678711,-84.5527954101562,30060,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Marietta,GA
J. Buffalo Wings & Bar,3.5,26,33.9007156914529,-84.47794276215,30067,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Marietta,GA
Neretva,4.0,6,33.9048271179199,-84.4845428466797,30067,,"[Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Marietta,GA
Wing and Fish Georgia,3.5,8,33.9363975524902,-84.5562210083008,30064,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
Los Arcos,3.5,37,33.980411529541,-84.4630355834961,30062,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Sonny's BBQ,3.5,48,33.9484184901708,-84.5198647423118,30062,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
China Dragon,3.5,21,33.9522591,-84.5810928,30064,1456141255,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Mulligans,3.5,7,33.9504013061523,-84.5319213867188,30060,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar', alias=u'bars')]",Marietta,GA
Uncle Vito's New York Pizza,3.5,51,33.9043273925781,-84.4665222167969,30067,1458230813,"[Category(name=u'Pizza', alias=u'pizza')]",Marietta,GA
Asian Express,3.5,7,33.9647407531738,-84.4098205566406,30068,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Soupe', alias=u'soup')]",Marietta,GA
Zaxby's,3.0,31,33.9486770629883,-84.4917831420898,30068,,"[Category(name=u'Fast Food', alias=u'hotdogs')]",Marietta,GA
Rocco's Pub,3.0,33,33.9509405,-84.5097635,30062,,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Marietta,GA
Suburban Tap,3.0,58,33.9817771911621,-84.4260711669922,30068,1441998686,"[Category(name=u'Restaurant', alias=u'restaurants'), Category(name=u'Bar tabac presse et PMU', alias=u'divebars')]",Marietta,GA
Atami Grill & Sushi,3.0,25,33.9551164,-84.6560271,30064,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Grill', alias=u'steak')]",Marietta,GA
Martin's Fresh Tastes Best,3.0,25,33.91542121768,-84.5893628150225,30064,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Marietta,GA
Smitty's Lockdown BBQ,4.5,8,33.9683532714844,-84.6651611328125,30064,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Marietta,GA
Brito Supermarket & Taqueria,4.0,4,33.9047348,-84.5423977,30060,,"[Category(name=u'Supermarch\xe9', alias=u'grocery'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Mr. Wonton,3.5,11,34.038929,-84.5302505,30066,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Marietta Wings & More,3.0,44,33.9353692387271,-84.52891,30060,1457082246,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Marietta,GA
The Lunch Basket,4.5,8,33.9668388,-84.548233,30060,,"[Category(name=u'Sandwich', alias=u'sandwiches')]",Marietta,GA
Hot Wok,3.5,26,33.9683532714844,-84.6651611328125,30064,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Marietta,GA
Cazadores Mexican Restaurant,3.5,23,34.0260938555002,-84.4243533164263,30062,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
El Nopal,4.0,23,33.9661331176758,-84.5352630615234,30062,1442083044,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Marietta,GA
Piastra,3.5,19,33.9531,-84.55028,30060,,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Marietta,GA
Tavern '45,3.5,5,33.9238204956055,-84.4738540649414,30067,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Marietta,GA
